screen_id,node_id,figma_node_id,node_type,gt_x,gt_y,gt_w,gt_h,rec_x,rec_y,rec_w,rec_h,iou,al_reachable,local_iou,visible
236,37823,I5749:90095;5749:84312,VECTOR,14379.0,23169.0,11.074453353881836,4.128973960876465,2.9627742767333984,0.0,11.074453353881836,4.128973960876465,0.000000,0,0.015812,1
236,37428,5749:90019,FRAME,14070.0,23448.0,16.0,16.0,14032.0,23223.0,16.0,16.0,0.000000,0,1.000000,1
236,37480,I5749:90034;5749:82460;5749:82369,VECTOR,14272.0,23297.0,13.0,0.0,0.0,0.0,13.0,0.0,0.000000,0,0.000000,1
236,37499,I5749:90037;5749:82458;5749:82322,VECTOR,14415.999999973437,23287.999999986718,9.899495124816895,9.899495124816895,0.0,0.0,9.899495124816895,9.899495124816895,0.000000,0,0.000000,1
236,37510,I5749:90041;5749:82464,INSTANCE,14239.0,23715.0,20.0,20.0,14239.0,23741.0,20.0,20.0,0.000000,1,1.000000,1
236,37518,I5749:90042;5749:82464,INSTANCE,14293.0,23715.0,20.0,20.0,14293.0,23741.0,20.0,20.0,0.000000,1,1.000000,1
236,37524,I5749:90043;5749:82464,INSTANCE,14402.0,23715.0,20.0,20.0,14402.0,23741.0,20.0,20.0,0.000000,1,1.000000,1
236,37533,5749:90051,RECTANGLE,14154.0,23767.0,38.0,38.0,14154.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37568,5749:90085,RECTANGLE,14154.0,23949.0,38.0,38.0,14938.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37583,I5749:90091;5749:84322,INSTANCE,14120.0,23789.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37614,I5749:90091;5749:84333,INSTANCE,14140.0,23843.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37661,I5749:90091;5749:84350,INSTANCE,14415.0,23897.0,42.0,42.0,14412.0,23145.0,42.0,42.0,0.000000,0,1.000000,1
236,37694,I5749:90094;5749:84278;5749:82464,INSTANCE,14057.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
236,37705,I5749:90094;5749:84280;5749:82464,INSTANCE,14169.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
236,37711,I5749:90094;5749:84281;5749:82464,INSTANCE,14057.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37718,I5749:90094;5749:84283;5749:82464,INSTANCE,14204.0,23214.0,20.0,20.0,14204.0,24029.0,20.0,20.0,0.000000,1,1.000000,1
236,37728,I5749:90094;5749:84288;5749:82464,INSTANCE,14192.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,0
236,37751,I5749:90094;5749:84290;5749:99536,INSTANCE,14370.0,23202.0,99.0,44.0,132.0,-12.0,99.0,44.0,0.000000,1,1.000000,1
236,37771,I5749:90094;5749:84293;5749:82464,INSTANCE,14314.0,23214.0,20.0,20.0,14314.0,24005.5,20.0,20.0,0.000000,1,1.000000,1
236,37779,I5749:90094;5749:84294;5749:82464,INSTANCE,14364.0,23214.0,20.0,20.0,14364.0,24005.5,20.0,20.0,0.000000,1,1.000000,1
236,37788,I5749:90094;5749:84295;5749:82464,INSTANCE,14414.0,23214.0,20.0,20.0,14414.0,24005.5,20.0,20.0,0.000000,1,1.000000,1
236,37796,I5749:90094;5749:84296;5749:82464,INSTANCE,14355.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37802,I5749:90094;5749:84297;5749:82464,INSTANCE,14355.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37808,I5749:90094;5749:84298;5749:82464,INSTANCE,14355.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37820,I5749:90095;5749:84309,VECTOR,14402.0,23166.0,15.0,9.0,14056.999999046326,23147.0,15.0,9.0,0.000000,0,0.764706,1
236,37824,I5749:90095;5749:84313,VECTOR,14382.0,23173.0,5.149624347686768,3.83404278755188,5.925188779830933,0.0,5.149624347686768,3.83404278755188,0.000000,0,0.000000,1
236,37429,5749:90020,FRAME,14409.0,23390.0,16.0,16.0,14371.0,23165.0,16.0,16.0,0.000000,0,1.000000,1
236,37481,I5749:90034;5749:82460;5749:82370,VECTOR,14272.0,23293.0,8.0,0.0,0.0,0.0,8.0,0.0,0.000000,0,0.000000,1
236,37534,5749:90052,RECTANGLE,14202.0,23767.0,38.0,38.0,14202.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37569,5749:90086,RECTANGLE,14202.0,23949.0,38.0,38.0,14986.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37586,I5749:90091;5749:84323,INSTANCE,14164.0,23789.0,36.0,42.0,14032.0,23145.0,36.0,42.0,0.000000,0,0.000000,1
236,37617,I5749:90091;5749:84334,INSTANCE,14184.0,23843.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37757,I5749:90094;5749:84290;5749:99537,INSTANCE,14473.0,23202.0,90.0,44.0,235.0,-12.0,90.0,44.0,0.000000,1,1.000000,1
236,37430,5749:90021,FRAME,14409.0,23448.0,16.0,16.0,14371.0,23223.0,16.0,16.0,0.000000,0,1.000000,1
236,37535,5749:90053,RECTANGLE,14250.0,23767.0,38.0,38.0,14250.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37570,5749:90087,RECTANGLE,14250.0,23949.0,38.0,38.0,15034.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37589,I5749:90091;5749:84324,INSTANCE,14206.0,23789.0,37.0,42.0,14032.0,23145.0,37.0,42.0,0.000000,0,0.000000,1
236,37620,I5749:90091;5749:84335,INSTANCE,14228.0,23843.0,36.0,42.0,14032.0,23145.0,36.0,42.0,0.000000,0,0.000000,1
236,37431,5749:90022,FRAME,14086.0,23407.0,108.0,40.0,14032.0,23165.0,108.0,40.0,0.000000,0,0.324341,1
236,37536,5749:90054,RECTANGLE,14298.0,23767.0,38.0,38.0,14298.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37571,5749:90088,RECTANGLE,14298.0,23949.0,38.0,38.0,15082.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37592,I5749:90091;5749:84325,INSTANCE,14249.0,23789.0,37.0,42.0,14032.0,23145.0,37.0,42.0,0.000000,0,0.000000,1
236,37623,I5749:90091;5749:84336,INSTANCE,14270.0,23843.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37537,5749:90055,RECTANGLE,14346.0,23767.0,38.0,38.0,14346.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37572,5749:90089,RECTANGLE,14346.0,23949.0,38.0,38.0,15130.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37595,I5749:90091;5749:84326,INSTANCE,14292.0,23789.0,36.0,42.0,14032.0,23145.0,36.0,42.0,0.000000,0,0.000000,1
236,37626,I5749:90091;5749:84337,INSTANCE,14314.0,23843.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37538,5749:90056,RECTANGLE,14394.0,23767.0,38.0,38.0,14394.0,23793.0,38.0,38.0,0.187500,1,1.000000,1
236,37573,5749:90090,RECTANGLE,14394.0,23949.0,38.0,38.0,15178.0,23793.0,38.0,38.0,0.000000,1,1.000000,1
236,37598,I5749:90091;5749:84327,INSTANCE,14334.0,23789.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37629,I5749:90091;5749:84338,INSTANCE,14358.0,23843.0,36.0,42.0,14032.0,23145.0,36.0,42.0,0.000000,0,0.000000,1
236,37539,5749:90057,RECTANGLE,14058.0,23815.0,38.0,38.0,14442.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37601,I5749:90091;5749:84328,INSTANCE,14378.0,23789.0,36.0,42.0,14032.0,23145.0,36.0,42.0,0.000000,0,0.000000,1
236,37632,I5749:90091;5749:84339,INSTANCE,14400.0,23843.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37540,5749:90058,RECTANGLE,14106.0,23815.0,38.0,38.0,14490.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37604,I5749:90091;5749:84329,INSTANCE,14420.0,23789.0,37.0,42.0,14032.0,23145.0,37.0,42.0,0.000000,0,0.000000,1
236,37541,5749:90059,RECTANGLE,14154.0,23815.0,38.0,38.0,14538.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37542,5749:90060,RECTANGLE,14202.0,23815.0,38.0,38.0,14586.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37543,5749:90061,RECTANGLE,14250.0,23815.0,38.0,38.0,14634.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37544,5749:90062,RECTANGLE,14298.0,23815.0,38.0,38.0,14682.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37545,5749:90063,FRAME,14346.0,23815.0,38.0,38.0,14730.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37549,5749:90066,RECTANGLE,14394.0,23815.0,38.0,38.0,14778.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37550,5749:90067,RECTANGLE,14058.0,23863.0,38.0,38.0,14826.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37551,5749:90068,RECTANGLE,14106.0,23863.0,38.0,38.0,14874.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37552,5749:90069,RECTANGLE,14154.0,23863.0,38.0,38.0,14922.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37553,5749:90070,RECTANGLE,14202.0,23863.0,38.0,38.0,14970.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37554,5749:90071,RECTANGLE,14250.0,23863.0,38.0,38.0,15018.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37555,5749:90072,RECTANGLE,14298.0,23863.0,38.0,38.0,15066.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37556,5749:90073,RECTANGLE,14346.0,23863.0,38.0,38.0,15114.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37557,5749:90074,RECTANGLE,14394.0,23863.0,38.0,38.0,15162.0,23793.0,38.0,38.0,0.000000,1,0.000000,1
236,37418,I5749:90012;5749:82239,BOOLEAN_OPERATION,14280.5,23355.5,3.0,14.0,14260.5,23145.0,3.0,14.0,0.000000,0,0.000000,1
236,37432,5749:90023,TEXT,14090.0,23407.5,100.0,39.0,14036.0,23165.5,100.0,39.0,0.000000,1,1.000000,1
236,37508,I5749:90041;5749:82462;5749:82261,VECTOR,14241.5,23719.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37511,I5749:90041;5749:82464;5749:82426,VECTOR,14241.0,23717.0,16.0,4.0,14239.0,0.0,16.0,4.0,0.000000,0,0.000000,1
236,37516,I5749:90042;5749:82462;5749:82261,VECTOR,14295.5,23719.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37519,I5749:90042;5749:82464;5749:82162,VECTOR,14295.0,23715.5,17.0,18.0,0.0,0.0,17.0,18.0,0.000000,0,0.000000,1
236,37522,I5749:90043;5749:82462;5749:82261,VECTOR,14349.5,23719.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37525,I5749:90043;5749:82464;5749:82252,VECTOR,14405.0,23719.0,14.0,12.0,0.0,0.0,14.0,12.0,0.000000,0,0.000000,1
236,37546,5749:90064,RECTANGLE,14346.0,23815.0,38.0,38.0,14730.0,23793.0,38.0,38.0,0.000000,0,1.000000,1
236,37566,5749:90083,VECTOR,14060.0,23951.0,33.5,34.0,14842.0,23793.0,33.5,34.0,0.000000,0,0.793701,1
236,37578,I5749:90091;5749:84320;107:925,INSTANCE,14035.0,23789.0,37.0,42.0,0.0,0.0,37.0,42.0,0.000000,0,0.000000,1
236,37581,I5749:90091;5749:84321;107:925,INSTANCE,14078.0,23789.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37584,I5749:90091;5749:84322;107:925,INSTANCE,14120.0,23789.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37587,I5749:90091;5749:84323;107:925,INSTANCE,14164.0,23789.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37590,I5749:90091;5749:84324;107:925,INSTANCE,14206.0,23789.0,37.0,42.0,0.0,0.0,37.0,42.0,0.000000,0,0.000000,1
236,37593,I5749:90091;5749:84325;107:925,INSTANCE,14249.0,23789.0,37.0,42.0,0.0,0.0,37.0,42.0,0.000000,0,0.000000,1
236,37596,I5749:90091;5749:84326;107:925,INSTANCE,14292.0,23789.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37599,I5749:90091;5749:84327;107:925,INSTANCE,14334.0,23789.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37602,I5749:90091;5749:84328;107:925,INSTANCE,14378.0,23789.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37605,I5749:90091;5749:84329;107:925,INSTANCE,14420.0,23789.0,37.0,42.0,0.0,0.0,37.0,42.0,0.000000,0,0.000000,1
236,37609,I5749:90091;5749:84331;107:925,INSTANCE,14054.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37612,I5749:90091;5749:84332;107:925,INSTANCE,14098.0,23843.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37615,I5749:90091;5749:84333;107:925,INSTANCE,14140.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37618,I5749:90091;5749:84334;107:925,INSTANCE,14184.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37621,I5749:90091;5749:84335;107:925,INSTANCE,14228.0,23843.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37624,I5749:90091;5749:84336;107:925,INSTANCE,14270.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37627,I5749:90091;5749:84337;107:925,INSTANCE,14314.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37630,I5749:90091;5749:84338;107:925,INSTANCE,14358.0,23843.0,36.0,42.0,0.0,0.0,36.0,42.0,0.000000,0,0.000000,1
236,37633,I5749:90091;5749:84339;107:925,INSTANCE,14400.0,23843.0,38.0,42.0,0.0,0.0,38.0,42.0,0.000000,0,0.000000,1
236,37637,I5749:90091;5749:84342,INSTANCE,14093.0,23897.0,39.0,42.0,14032.0,23145.0,39.0,42.0,0.000000,0,1.000000,1
236,37659,I5749:90091;5749:84349;107:3291,INSTANCE,14035.0,23897.0,42.0,42.0,0.0,0.0,42.0,42.0,0.000000,0,0.000000,1
236,37662,I5749:90091;5749:84350;107:2752,INSTANCE,14415.0,23897.0,42.0,42.0,0.0,0.0,42.0,42.0,0.000000,0,0.000000,1
236,37691,I5749:90094;5749:84278;5749:82462;5749:82200,VECTOR,14059.0,23219.0,11.0,10.0,0.0,0.0,11.0,10.0,0.000000,0,0.257143,1
236,37695,I5749:90094;5749:84278;5749:82464;5749:82311,VECTOR,14060.0,23217.0,14.0,14.0,0.0,0.0,14.0,14.0,0.000000,0,0.446494,1
236,37698,I5749:90094;5749:84279;5749:82440,ELLIPSE,14050.0,23215.0,18.0,18.0,14047.0,24027.0,18.0,18.0,0.000000,0,0.531915,1
236,37700,I5749:90094;5749:84279;5749:82442,VECTOR,14071.0,23217.5,73.0,13.0,0.0,0.0,73.0,13.0,0.000000,0,1.000000,1
236,37703,I5749:90094;5749:84280;5749:82462;5749:82326,VECTOR,14173.0,23218.0,12.0,12.0,0.0,0.0,12.0,12.0,0.000000,0,0.285714,1
236,37706,I5749:90094;5749:84280;5749:82464;5749:82324,VECTOR,14168.0,23212.999999112108,15.556350708007812,15.556349754333496,0.0,0.0,15.556350708007812,15.556349754333496,0.000000,0,0.778675,1
236,37709,I5749:90094;5749:84281;5749:82462;5749:82261,VECTOR,14059.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37712,I5749:90094;5749:84281;5749:82464;5749:82261,VECTOR,14059.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37716,I5749:90094;5749:84283;5749:82462;5749:82261,VECTOR,14091.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37719,I5749:90094;5749:84283;5749:82464;5749:82248,VECTOR,14207.999999781443,23221.99999947546,5.0,12.0,0.0,0.0,5.0,12.0,0.000000,0,0.000000,1
236,37726,I5749:90094;5749:84288;5749:82462;5749:82326,VECTOR,14196.0,23218.0,12.0,12.0,0.0,0.0,12.0,12.0,0.000000,0,0.285714,1
236,37729,I5749:90094;5749:84288;5749:82464;5749:82324,VECTOR,14191.0,23212.999999112108,15.556350708007812,15.556349754333496,0.0,0.0,15.556350708007812,15.556349754333496,0.000000,0,0.778675,1
236,37732,I5749:90094;5749:84289;5749:82440,ELLIPSE,14272.5,23215.0,18.0,18.0,0.0,0.0,18.0,18.0,0.000000,0,0.531915,1
236,37734,I5749:90094;5749:84289;5749:82442,VECTOR,14293.5,23217.5,73.0,13.0,24.0,5.5,73.0,13.0,0.000000,0,1.000000,1
236,37737,I5749:90094;5749:84290;5749:99534;5749:82454,INSTANCE,14084.0,23214.0,20.0,20.0,-154.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37745,I5749:90094;5749:84290;5749:99535;5749:82454,INSTANCE,14238.0,23214.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37752,I5749:90094;5749:84290;5749:99536;5749:82454,INSTANCE,14380.0,23214.0,20.0,20.0,142.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37758,I5749:90094;5749:84290;5749:99537;5749:82454,INSTANCE,14483.0,23214.0,20.0,20.0,245.0,0.0,20.0,20.0,0.000000,1,1.000000,1
236,37769,I5749:90094;5749:84293;5749:82462;5749:82261,VECTOR,14316.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37772,I5749:90094;5749:84293;5749:82464;5749:82125,VECTOR,14317.99999754626,23217.999999519176,12.5,11.000001907348633,14314.0,0.0,12.5,11.000001907348633,0.000000,0,0.000000,0
236,37777,I5749:90094;5749:84294;5749:82462;5749:82261,VECTOR,14366.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37780,I5749:90094;5749:84294;5749:82464;5749:82129,VECTOR,14369.0,23217.999999519176,12.5,11.000001907348633,14364.0,0.0,12.5,11.000001907348633,0.000000,0,0.000000,0
236,37786,I5749:90094;5749:84295;5749:82462;5749:82424,VECTOR,14415.0,23215.0,18.0,17.0,0.0,0.0,18.0,17.0,0.000000,0,0.800000,1
236,37789,I5749:90094;5749:84295;5749:82464;5749:82106,VECTOR,14417.0,23218.0,13.0,13.0,14414.0,24005.5,13.0,13.0,0.000000,0,0.362903,0
236,37794,I5749:90094;5749:84296;5749:82462;5749:82261,VECTOR,14357.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37797,I5749:90094;5749:84296;5749:82464;5749:82311,VECTOR,14358.0,23217.0,14.0,14.0,0.0,0.0,14.0,14.0,0.000000,0,0.446494,1
236,37800,I5749:90094;5749:84297;5749:82462;5749:82261,VECTOR,14357.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37803,I5749:90094;5749:84297;5749:82464;5749:82311,VECTOR,14358.0,23217.0,14.0,14.0,0.0,0.0,14.0,14.0,0.000000,0,0.446494,1
236,37806,I5749:90094;5749:84298;5749:82462;5749:82261,VECTOR,14357.5,23218.0,14.5,12.0,0.0,0.0,14.5,12.0,0.000000,0,0.380952,1
236,37809,I5749:90094;5749:84298;5749:82464;5749:82311,VECTOR,14358.0,23217.0,14.0,14.0,0.0,0.0,14.0,14.0,0.000000,0,0.446494,1
236,37433,5749:90024,RECTANGLE,14190.0,23407.0,4.0,40.0,14136.0,23165.0,4.0,40.0,0.000000,1,1.000000,1
236,37512,I5749:90041;5749:82464;5749:82427,VECTOR,14241.0,23723.0,16.0,4.0,0.0,0.0,16.0,4.0,0.000000,0,0.000000,1
236,37547,5749:90065,INSTANCE,14355.0,23825.0,20.0,20.0,14730.0,23793.0,20.0,20.0,0.000000,0,0.159420,1
236,37579,I5749:90091;5749:84320;107:911,TEXT,14035.0,23790.0,37.0,34.0,14032.0,23149.0,37.0,34.0,0.000000,0,0.837838,1
236,37582,I5749:90091;5749:84321;107:911,TEXT,14078.0,23790.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37585,I5749:90091;5749:84322;107:911,TEXT,14120.0,23790.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37588,I5749:90091;5749:84323;107:911,TEXT,14164.0,23790.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37591,I5749:90091;5749:84324;107:911,TEXT,14206.0,23790.0,37.0,34.0,14032.0,23149.0,37.0,34.0,0.000000,0,0.837838,1
236,37594,I5749:90091;5749:84325;107:911,TEXT,14249.0,23790.0,37.0,34.0,14032.0,23149.0,37.0,34.0,0.000000,0,0.837838,1
236,37597,I5749:90091;5749:84326;107:911,TEXT,14292.0,23790.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37600,I5749:90091;5749:84327;107:911,TEXT,14334.0,23790.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37603,I5749:90091;5749:84328;107:911,TEXT,14378.0,23790.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37606,I5749:90091;5749:84329;107:911,TEXT,14420.0,23790.0,37.0,34.0,14032.0,23149.0,37.0,34.0,0.000000,0,0.837838,1
236,37610,I5749:90091;5749:84331;107:911,TEXT,14054.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37613,I5749:90091;5749:84332;107:911,TEXT,14098.0,23844.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37616,I5749:90091;5749:84333;107:911,TEXT,14140.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37619,I5749:90091;5749:84334;107:911,TEXT,14184.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37622,I5749:90091;5749:84335;107:911,TEXT,14228.0,23844.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37625,I5749:90091;5749:84336;107:911,TEXT,14270.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37628,I5749:90091;5749:84337;107:911,TEXT,14314.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37631,I5749:90091;5749:84338;107:911,TEXT,14358.0,23844.0,36.0,34.0,14032.0,23149.0,36.0,34.0,0.000000,0,0.837838,1
236,37634,I5749:90091;5749:84339;107:911,TEXT,14400.0,23844.0,38.0,34.0,14032.0,23149.0,38.0,34.0,0.000000,0,0.837838,1
236,37640,I5749:90091;5749:84343,INSTANCE,14138.0,23897.0,37.0,42.0,14032.0,23145.0,37.0,42.0,0.000000,0,0.000000,1
236,37660,I5749:90091;5749:84349;107:3293,VECTOR,14047.0,23910.0,19.0,16.299999237060547,14043.5,23157.85000038147,19.0,16.299999237060547,0.000000,0,0.931852,1
236,37663,I5749:90091;5749:84350;107:2754,VECTOR,14424.0,23909.0,23.0,17.0,14421.5,23157.5,23.0,17.0,0.000000,0,0.903834,1
236,37692,I5749:90094;5749:84278;5749:82462;5749:82201,VECTOR,14068.999997822408,23216.000000273176,15.999999046325684,5.000002384185791,0.0,0.0,15.999999046325684,5.000002384185791,0.000000,0,0.081081,1
236,37741,I5749:90094;5749:84290;5749:99534;5749:82455,TEXT,14114.0,23217.5,100.0,13.0,-124.0,3.5,100.0,13.0,0.000000,1,1.000000,1
236,37748,I5749:90094;5749:84290;5749:99535;5749:82455,TEXT,14268.0,23217.5,88.0,13.0,30.0,3.5,88.0,13.0,0.000000,1,1.000000,1
236,37754,I5749:90094;5749:84290;5749:99536;5749:82455,TEXT,14410.0,23217.5,49.0,13.0,172.0,3.5,49.0,13.0,0.000000,1,1.000000,1
236,37761,I5749:90094;5749:84290;5749:99537;5749:82455,TEXT,14513.0,23217.5,40.0,13.0,275.0,3.5,40.0,13.0,0.000000,1,1.000000,1
236,37773,I5749:90094;5749:84293;5749:82464;5749:82126,VECTOR,14316.5,23217.0,14.5,13.0,14314.0,0.0,14.5,13.0,0.000000,0,0.000000,0
236,37781,I5749:90094;5749:84294;5749:82464;5749:82130,VECTOR,14367.0,23219.0,14.5,8.99998664855957,0.0,0.0,14.5,8.99998664855957,0.000000,0,0.000000,0
236,37790,I5749:90094;5749:84295;5749:82464;5749:82107,VECTOR,14419.999999475463,23215.0,12.0,8.0,0.0,0.0,12.0,8.0,0.000000,0,0.000000,1
236,37513,I5749:90041;5749:82464;5749:82428,VECTOR,14241.0,23729.0,16.0,4.0,0.0,0.0,16.0,4.0,0.000000,0,0.000000,1
236,37643,I5749:90091;5749:84344,INSTANCE,14181.0,23897.0,39.0,42.0,14032.0,23145.0,39.0,42.0,0.000000,0,0.000000,1
236,37742,I5749:90094;5749:84290;5749:99534;5749:82456,INSTANCE,14084.0,23212.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
236,37749,I5749:90094;5749:84290;5749:99535;5749:82456,INSTANCE,14238.0,23212.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.818182,0
236,37755,I5749:90094;5749:84290;5749:99536;5749:82456,INSTANCE,14380.0,23212.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
236,37762,I5749:90094;5749:84290;5749:99537;5749:82456,INSTANCE,14483.0,23212.0,20.0,20.0,0.0,0.0,20.0,20.0,0.000000,1,0.000000,0
236,37774,I5749:90094;5749:84293;5749:82464;5749:82127,VECTOR,14317.0,23217.0,15.0,14.0,0.0,0.0,15.0,14.0,0.000000,0,0.000000,1
236,37782,I5749:90094;5749:84294;5749:82464;5749:82131,VECTOR,14367.0,23217.0,14.5,13.0,0.0,0.0,14.5,13.0,0.000000,0,0.000000,0
236,37791,I5749:90094;5749:84295;5749:82464;5749:82108,VECTOR,14417.000000166869,23222.999998776082,13.999999046325684,9.000000953674316,0.0,0.0,13.999999046325684,9.000000953674316,0.000000,0,0.000000,1
236,37646,I5749:90091;5749:84345,INSTANCE,14226.0,23897.0,40.0,42.0,14032.0,23145.0,40.0,42.0,0.000000,0,0.000000,1
236,37783,I5749:90094;5749:84294;5749:82464;5749:82132,VECTOR,14366.0,23217.0,15.0,14.0,0.0,0.0,15.0,14.0,0.000000,0,0.000000,1
236,37649,I5749:90091;5749:84346,INSTANCE,14272.0,23897.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
236,37652,I5749:90091;5749:84347,INSTANCE,14316.0,23897.0,38.0,42.0,14032.0,23145.0,38.0,42.0,0.000000,0,0.000000,1
